file_name,ion_pot,elec_aff,homo_n,lumo_n,smiles,selfies
9002,12.14627139096842,-6.026219258414926,-0.212361,-0.102903,NC(=O)CSC1=NSC(SCC(N)=O)=N1,[N][C][=Branch1][C][=O][C][S][C][=N][S][C][Branch1][Branch2][S][C][C][Branch1][C][N][=O][=N][Ring1][#Branch2]
19480,11.839299746209695,-4.266167696589077,-0.202319,-0.043754,NCCCC1=CC=C(Cl)C=C1,[N][C][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
13951,11.49211378088323,-5.398289514895665,-0.198998,-0.091831,CC1=CC=C(C=2C=C(C(=O)O)N(C3=CC=C(Br)C=C3)N=2)C=C1,[C][C][=C][C][=C][Branch2][Ring1][N][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][=Ring1][#C][C][=C][Ring2][Ring1][Branch1]
2927,13.031437329780122,-5.429175904660351,-0.242247,-0.117583,O=[N+1]([O-1])C1=CC=C([C@@H1](O)CO)C=C1,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][#Branch1][C@@H1][Branch1][C][O][C][O][C][=C][Ring1][#Branch2]
11969,12.526106202541795,-4.479265472999858,-0.221763,-0.07361,CC1(C)OB(C2=CC=C3ON=CC3=C2)OC1(C)C,[C][C][Branch1][C][C][O][B][Branch1][=C][C][=C][C][=C][O][N][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][O][C][Ring1][#C][Branch1][C][C][C]
20989,13.5901869153392,-5.110127473875799,-0.253276,-0.091285,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][F]
22146,13.484788644270528,-5.612639541517529,-0.242929,-0.110858,O=C(O)C1=CC=NC=C1C(F)(F)F,[O][=C][Branch1][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F]
17780,12.041713123474096,-4.6048940341276285,-0.203615,-0.055941,NCCC1=CC(Cl)=CC=C1Cl,[N][C][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl]
5367,11.814482497889111,-5.483249331744778,-0.21059,-0.099419,CCOP(=S)(OCC)OC1=CC=C2C(C)=C(Cl)C(=O)OC2=C1,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][C][=C][C][=C][C][Branch1][C][C][=C][Branch1][C][Cl][C][=Branch1][C][=O][O][C][Ring1][=Branch2][=C][Ring1][=N]
23798,12.430741171392668,-5.389628525699597,-0.225277,-0.099606,CC1=CC=C(C2=CC=CC(C(=O)O)=N2)C=C1F,[C][C][=C][C][=C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=N][Ring1][=Branch2][C][=C][Ring1][#C][F]
26533,12.918135623759287,-3.875851479929488,-0.232597,-0.047535,CCCC[C@H1](C#N)C1=CC=CC=C1,[C][C][C][C][C@H1][Branch1][Ring1][C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1]
8628,12.833560298329644,-5.731673516801278,-0.228164,-0.124858,O=CC1=CC2=CC=NC=C2S1,[O][=C][C][=C][C][=C][C][=N][C][=C][Ring1][=Branch1][S][Ring1][=Branch2]
