file_name,ion_pot,elec_aff,homo_n,lumo_n,smiles,selfies
29857,11.011203165592493,-5.005782812730779,-0.178651,-0.077015,COC1=CC=C(CCNC2=NC(C3=CC=CC=C3)=NC4=CC=CC=C24)C=C1,[C][O][C][=C][C][=C][Branch2][Ring1][N][C][C][N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2]
29015,10.32671916810901,-3.983727312549173,-0.15394,-0.032324,C=C(NC1=CC=C(OCC)C=C1)NC2=CC=C(OCC)C=C2,[C][=C][Branch1][#C][N][C][=C][C][=C][Branch1][Ring2][O][C][C][C][=C][Ring1][=Branch2][N][C][=C][C][=C][Branch1][Ring2][O][C][C][C][=C][Ring1][=Branch2]
21888,11.703442570182071,-5.758385739170935,-0.204977,-0.089824,C=CCN1C(SCC(=O)NC2=CC=CC(C(F)(F)F)=C2)=NN=C1C3=CC=CC=N3,[C][=C][C][N][C][Branch2][Ring1][#Branch2][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=N][N][=C][Ring2][Ring1][Ring2][C][=C][C][=C][C][=N][Ring1][=Branch1]
22889,12.810029313969288,-4.748922673459678,-0.228827,-0.075332,COCC1=C(F)C(F)=C(CO)C(F)=C1F,[C][O][C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Branch1][Ring1][C][O][C][Branch1][C][F][=C][Ring1][O][F]
15147,12.77923081573008,-2.878415676220348,-0.212023,-0.012963,C=C1CCCCC1,[C][=C][C][C][C][C][C][Ring1][=Branch1]
28339,12.427315850708446,-4.59745971682257,-0.211843,-0.070448,CNC(=O)C=1C(C2=CC=CC=C2)=NOC=1C,[C][N][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][C][=Ring1][O][C]
27512,11.462669029888286,-5.297955483029684,-0.187315,-0.098549,C(=N\N=C\C1=CC=CO1)\C2=CC=CO2,[C][=Branch1][O][=N][\N][=C][\C][=C][C][=C][O][Ring1][Branch1][\C][=C][C][=C][O][Ring1][Branch1]
12932,13.178588975575494,-5.499089126963572,-0.238083,-0.108727,N#CCC(=O)C1=CC=CC=C1Br,[N][#C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
31566,11.903023010230417,-2.154631919879974,-0.186177,0.020067,C[C@@H1]1CCCN1,[C][C@@H1][C][C][C][N][Ring1][Branch1]
5871,12.280950330695616,-4.981132639940433,-0.211847,-0.080284,COC1=CC=CC(S(=O)(=O)C2=CC=CC=C2)=C1,[C][O][C][=C][C][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C]
32091,12.47193508795948,-4.077371520060544,-0.2081,-0.057248,COC1=CC(CO)=CC=N1,[C][O][C][=C][C][Branch1][Ring1][C][O][=C][C][=N][Ring1][Branch2]
27327,10.952546589767948,-4.7483281131113335,-0.171652,-0.068176,COC1=CC=CC(/C=N/NC2=NC=C(C)C(O)=N2)=C1O,[C][O][C][=C][C][=C][C][Branch2][Ring1][C][/C][=N][/N][C][=N][C][=C][Branch1][C][C][C][Branch1][C][O][=N][Ring1][Branch2][=C][Ring1][P][O]
25668,13.016678355489551,-3.857814124359894,-0.217005,-0.06364,OC1=CC=CN=C1F,[O][C][=C][C][=C][N][=C][Ring1][=Branch1][F]
17040,11.780106297359264,-6.219774094615033,-0.207106,-0.070129,CC1(C)[C@H1](C=C(Cl)Cl)[C@H1]1C(=O)O[C@H1](C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,[C][C][Branch1][C][C][C@H1][Branch1][#Branch1][C][=C][Branch1][C][Cl][Cl][C@H1][Ring1][Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][Ring1][C][#N][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N]
26161,12.238754233000371,-5.203062018510322,-0.208374,-0.103159,COC1=CC=C(I)C=C1C=O,[C][O][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][=O]
27944,12.095311174388824,-5.226162524852571,-0.207904,-0.093242,CCOC(=O)C(CC(=O)C1=CC=CC=C1)(NC(C)=O)C(=O)OCC,[C][C][O][C][=Branch1][C][=O][C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=Branch1][C][=O][O][C][C]
32281,11.06488121684881,-4.39168959059885,-0.186183,-0.055881,C[C@H1](COC1=CC=C(OC2=CC=CC=C2)C=C1)OC3=CC=CC=N3,[C][C@H1][Branch2][Ring1][=Branch1][C][O][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][O][C][=C][C][=C][C][=N][Ring1][=Branch1]
34144,11.978585508241036,-5.433919598288615,-0.211246,-0.10207,CC1=CC(C)=CC(N2N=NC3=CC=CC=C3C2=O)=C1,[C][C][=C][C][Branch1][C][C][=C][C][Branch1][S][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][=C][Ring2][Ring1][C]
29078,11.347976841771889,-3.6575504160978,-0.173093,-0.042276,O[C@@H1](CNC1CCCCC1)C2=CC=CC=C2,[O][C@@H1][Branch1][O][C][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
